rental_id;customer_id;car_type;rental_start_date;rental_end_date;rental_location;daily_rate;customer_age;customer_gender;weather;customer_membership;rental_duration_days;total_rental_cost;holiday_season;weekday_rental;total_rental_days;is_weekend_rental;customer_loyalty;car_age;promotion_applied;rental_purpose
55860;1289;Hatchback;2021-02-15;2022-04-10;Gdañsk;78;37,00;Male;Snowy;Silver;19;1489,6;FA£SZ;PRAWDA;419;FA£SZ;VIP;3;FA£SZ;Other
71055;1462;Truck;2023-09-05;2022-04-01;Poznañ;77;32,00;Male;Cloudy;Gold;27;2071,98;FA£SZ;PRAWDA;-522;FA£SZ;New;4;FA£SZ;Business
45184;1197;Hatchback;2023-03-16;2022-12-19;Bydgoszcz;50;66,00;Male;Sunny;Silver;9;451,17;FA£SZ;PRAWDA;-87;FA£SZ;Returning;7;FA£SZ;Business
32260;1009;SUV;2023-10-26;2022-03-16;Bydgoszcz;65;52,00;Male;Cloudy;Gold;12;778,68;PRAWDA;PRAWDA;-589;FA£SZ;Returning;4;FA£SZ;Business
23052;1037;Truck;2023-06-24;2020-07-06;Wroc³aw;41;35,00;Male;Rainy;Gold;21;869,61;PRAWDA;FA£SZ;-1083;PRAWDA;Returning;1;FA£SZ;Other
13727;1358;SUV;2021-10-17;2023-01-13;Wroc³aw;77;47,00;Male;Snowy;Platinum;25;1913,25;PRAWDA;FA£SZ;453;PRAWDA;VIP;6;FA£SZ;Leisure
65979;1907;Sedan;2020-06-07;2023-01-11;Szczecin;81;66,00;Male;Cloudy;Platinum;22;1776,06;PRAWDA;FA£SZ;948;PRAWDA;Returning;1;PRAWDA;Other
68776;1921;Sedan;2022-03-04;2024-03-11;Bydgoszcz;49;37,00;Female;Rainy;Silver;28;1367,8;PRAWDA;PRAWDA;738;FA£SZ;New;0;FA£SZ;Business
35504;1784;Hatchback;2024-06-10;2022-08-27;Katowice;39;45,00;Female;Sunny;Gold;13;509,99;FA£SZ;PRAWDA;-653;FA£SZ;VIP;2;FA£SZ;Business
95516;1083;Hatchback;2020-06-05;2024-05-03;Lublin;66;61,00;Female;Sunny;Gold;18;1184,94;FA£SZ;PRAWDA;1428;FA£SZ;New;1;FA£SZ;Leisure
41891;1829;Convertible;2024-02-05;2022-05-12;Szczecin;38;22,00;Female;Snowy;Silver;3;114,96;PRAWDA;PRAWDA;-634;FA£SZ;New;8;PRAWDA;Leisure
29784;1378;Sedan;2020-05-26;2022-01-05;Bydgoszcz;92;56,00;Male;Snowy;Silver;9;828,72;PRAWDA;PRAWDA;589;FA£SZ;VIP;4;FA£SZ;Leisure
76728;1919;Sedan;2023-07-05;2024-01-30;Kraków;73;61,00;Female;Snowy;None;14;1024,1;PRAWDA;PRAWDA;209;FA£SZ;VIP;2;PRAWDA;Leisure
85257;1434;Truck;2021-06-25;2021-04-04;Katowice;39;49,00;Female;Rainy;Platinum;20;789,4;PRAWDA;PRAWDA;-82;FA£SZ;VIP;4;PRAWDA;Business
70850;1633;Convertible;2020-03-27;2020-08-07;Wroc³aw;37;19,00;Male;Snowy;Gold;2;73,68;FA£SZ;PRAWDA;133;FA£SZ;VIP;2;PRAWDA;Other
32841;1880;SUV;2020-02-17;2022-02-27;Kraków;77;29,00;Female;Cloudy;Silver;19;1461,1;PRAWDA;PRAWDA;741;FA£SZ;Returning;7;PRAWDA;Business
76978;1521;Truck;2022-02-22;2024-05-13;Gdañsk;56;26,00;Female;Cloudy;Gold;8;444,4;PRAWDA;PRAWDA;811;FA£SZ;Returning;0;FA£SZ;Leisure
55973;1810;Convertible;2021-06-30;2021-01-15;Warszawa;86;55,00;Male;Sunny;Platinum;10;862,9;PRAWDA;PRAWDA;-166;FA£SZ;New;3;PRAWDA;Leisure
60836;1425;Truck;2020-08-01;2021-07-23;Kraków;81;55,00;Female;Sunny;Silver;5;403,1;FA£SZ;FA£SZ;356;PRAWDA;Returning;7;PRAWDA;Leisure
11672;1745;Convertible;2020-04-08;2024-01-24;Warszawa;79;33,00;Female;Sunny;Gold;18;1429,38;FA£SZ;PRAWDA;1386;FA£SZ;Returning;7;FA£SZ;Leisure
20646;1999;Sedan;2022-04-27;2020-04-10;Kraków;92;64,00;Female;Snowy;Silver;13;1191,19;FA£SZ;PRAWDA;-747;FA£SZ;Returning;4;FA£SZ;Leisure
86948;1026;Truck;2022-10-29;2021-10-30;Gdañsk;78;29,00;Female;Rainy;Silver;0;0;FA£SZ;FA£SZ;-364;PRAWDA;Returning;6;FA£SZ;Leisure
46295;1375;Hatchback;2020-03-10;2023-09-05;Gdañsk;52;28,00;Female;Snowy;Platinum;3;156,96;PRAWDA;PRAWDA;1274;FA£SZ;Returning;9;PRAWDA;Other
44853;1630;Truck;2022-07-18;2022-05-01;Lublin;43;53,00;Male;Cloudy;Silver;1;43,37;FA£SZ;PRAWDA;-78;FA£SZ;VIP;3;PRAWDA;Other
24576;1810;Convertible;2023-05-01;2022-05-04;Kraków;56;49,00;Female;Rainy;Silver;15;840,45;FA£SZ;PRAWDA;-362;FA£SZ;New;9;PRAWDA;Business
27395;1062;Hatchback;2020-11-14;2022-11-26;Bydgoszcz;67;20,00;Female;Rainy;Platinum;29;1951,99;FA£SZ;FA£SZ;742;PRAWDA;VIP;5;FA£SZ;Leisure
87231;1779;Sedan;2023-03-24;2023-04-17;Gdañsk;81;62,00;Female;Snowy;Silver;24;1940,16;PRAWDA;PRAWDA;24;FA£SZ;VIP;8;FA£SZ;Other
15312;1967;Sedan;2023-06-18;2020-09-26;Katowice;79;24,00;Female;Sunny;Gold;12;948,36;FA£SZ;FA£SZ;-995;PRAWDA;VIP;2;FA£SZ;Business
29566;1987;Truck;2022-10-24;2020-08-21;Lublin;73;20,00;Female;Sunny;Silver;19;1392,32;FA£SZ;PRAWDA;-794;FA£SZ;Returning;4;FA£SZ;Business
50519;1160;Hatchback;2021-09-30;2022-12-16;Poznañ;66;43,00;Female;Cloudy;None;22;1442,32;PRAWDA;PRAWDA;442;FA£SZ;New;2;FA£SZ;Leisure
47121;1637;Convertible;2022-02-11;2024-03-10;Poznañ;47;35,00;Male;Sunny;Platinum;17;797,81;FA£SZ;PRAWDA;758;FA£SZ;Returning;7;PRAWDA;Business
52156;1798;Truck;2021-05-25;2024-01-16;Poznañ;86;49,00;Female;Cloudy;Platinum;15;1293,45;FA£SZ;PRAWDA;966;FA£SZ;New;6;FA£SZ;Other
42952;1854;Hatchback;2023-10-09;2022-07-22;Szczecin;42;31,00;Female;Rainy;Gold;0;0;PRAWDA;PRAWDA;-444;FA£SZ;Returning;3;FA£SZ;Other
89128;1285;Hatchback;2023-04-10;2023-11-09;Szczecin;76;31,00;Female;Rainy;Platinum;21;1598,52;PRAWDA;PRAWDA;213;FA£SZ;VIP;8;PRAWDA;Other
96642;1032;Hatchback;2022-09-02;2022-04-30;Poznañ;84;22,00;Male;Cloudy;Gold;9;756,81;FA£SZ;PRAWDA;-125;FA£SZ;VIP;9;FA£SZ;Business
33552;1450;SUV;2023-11-05;2021-09-06;£ódŸ;43;42,00;Male;Rainy;Platinum;11;476,3;PRAWDA;FA£SZ;-790;PRAWDA;New;3;FA£SZ;Other
22659;1406;Sedan;2024-07-19;2024-05-12;Szczecin;59;69,00;Female;Rainy;Platinum;5;292,9;PRAWDA;PRAWDA;-68;FA£SZ;Returning;7;FA£SZ;Other
10038;1175;Convertible;2021-04-04;2024-04-10;Szczecin;94;22,00;Female;Snowy;Silver;29;2733,83;FA£SZ;FA£SZ;1102;PRAWDA;VIP;1;PRAWDA;Leisure
25264;1040;Sedan;2020-10-30;2021-07-21;Katowice;72;64,00;Male;Sunny;Gold;8;575,92;PRAWDA;PRAWDA;264;FA£SZ;New;7;PRAWDA;Other
55762;1239;Truck;2022-05-27;2021-10-17;Lublin;70;63,00;Female;Sunny;Gold;3;210,09;FA£SZ;PRAWDA;-222;FA£SZ;New;4;PRAWDA;Other
48390;1408;Convertible;2023-11-07;2022-10-19;Bydgoszcz;35;65,00;Female;Sunny;Platinum;1;34,5;PRAWDA;PRAWDA;-384;FA£SZ;New;3;FA£SZ;Business
75603;1374;Hatchback;2020-12-26;2020-06-30;Kraków;84;59,00;Male;Sunny;Platinum;7;587,23;FA£SZ;FA£SZ;-179;PRAWDA;New;6;PRAWDA;Leisure
64317;1654;Sedan;2021-02-28;2021-11-09;Lublin;44;44,00;Female;Cloudy;Platinum;28;1241,52;FA£SZ;FA£SZ;254;PRAWDA;VIP;3;FA£SZ;Other
43315;1514;Hatchback;2022-08-01;2020-07-02;Kraków;45;64,00;Male;Snowy;Gold;10;452;PRAWDA;PRAWDA;-760;FA£SZ;New;2;FA£SZ;Other
99140;1195;Sedan;2024-07-19;2020-11-04;Szczecin;91;36,00;Female;Cloudy;Gold;29;2632,04;PRAWDA;PRAWDA;-1353;FA£SZ;New;3;FA£SZ;Business
92259;1545;Hatchback;2022-02-10;2020-03-07;Katowice;68;69,00;Male;Rainy;Platinum;4;271;FA£SZ;PRAWDA;-705;FA£SZ;Returning;0;PRAWDA;Business
92511;1810;SUV;2024-04-03;2023-12-18;Kraków;66;52,00;Female;Cloudy;Silver;27;1780,65;FA£SZ;PRAWDA;-107;FA£SZ;New;2;PRAWDA;Leisure
31277;1292;Convertible;2022-11-25;2022-04-02;Poznañ;62;43,00;Male;Sunny;None;5;309,6;FA£SZ;PRAWDA;-237;FA£SZ;VIP;5;PRAWDA;Other
59622;1128;SUV;2023-06-28;2024-02-06;Bydgoszcz;77;60,00;Male;Rainy;Platinum;29;2234,45;FA£SZ;PRAWDA;223;FA£SZ;Returning;8;FA£SZ;Other
88798;1920;SUV;2022-11-07;2023-10-01;Gdañsk;69;23,00;Male;Sunny;Silver;13;896,48;PRAWDA;PRAWDA;328;FA£SZ;New;3;FA£SZ;Leisure
85253;1050;SUV;2020-07-29;2023-09-08;Poznañ;72;67,00;Male;Rainy;None;11;797,06;PRAWDA;PRAWDA;1136;FA£SZ;VIP;0;PRAWDA;Leisure
66575;1294;Sedan;2023-02-02;2021-07-27;Lublin;41;31,00;Female;Rainy;Platinum;22;894,08;PRAWDA;PRAWDA;-555;FA£SZ;Returning;1;FA£SZ;Other
44162;1823;Convertible;2024-03-10;2022-02-10;Poznañ;72;41,00;Female;Sunny;Gold;21;1508,85;FA£SZ;FA£SZ;-759;PRAWDA;New;4;FA£SZ;Business
74175;1268;Convertible;2020-02-15;2022-01-16;Kraków;66;18,00;Female;Cloudy;Silver;27;1788,48;PRAWDA;FA£SZ;701;PRAWDA;VIP;6;FA£SZ;Other
38839;1637;Hatchback;2020-12-13;2022-05-28;Poznañ;75;64,00;Female;Rainy;None;29;2177,32;PRAWDA;FA£SZ;531;PRAWDA;Returning;3;FA£SZ;Other
46954;1271;Sedan;2021-04-02;2022-05-05;Szczecin;42;29,00;Male;Snowy;Silver;27;1131,57;FA£SZ;PRAWDA;398;FA£SZ;New;1;FA£SZ;Business
10927;1026;Hatchback;2021-02-27;2021-01-18;Gdañsk;36;20,00;Male;Rainy;None;17;619,31;FA£SZ;FA£SZ;-40;PRAWDA;Returning;7;PRAWDA;Other
99053;1919;Truck;2022-03-06;2023-11-09;Bydgoszcz;68;65,00;Female;Cloudy;None;13;883,87;FA£SZ;FA£SZ;613;PRAWDA;New;6;FA£SZ;Business
57994;1696;Convertible;2022-05-09;2021-03-07;Kraków;44;40,00;Female;Cloudy;None;13;566,41;FA£SZ;PRAWDA;-428;FA£SZ;VIP;2;FA£SZ;Leisure
70600;1989;Truck;2021-01-29;2022-06-25;£ódŸ;96;20,00;Female;Rainy;None;17;1638,12;FA£SZ;PRAWDA;512;FA£SZ;New;3;PRAWDA;Other
44450;1784;Convertible;2022-01-13;2022-07-31;Kraków;33;52,00;Male;Snowy;Silver;17;560,49;FA£SZ;PRAWDA;199;FA£SZ;New;8;FA£SZ;Business
61508;1338;Truck;2021-05-17;2023-04-29;Poznañ;30;56,00;Female;Cloudy;Gold;1;30,25;FA£SZ;PRAWDA;712;FA£SZ;Returning;0;PRAWDA;Business
17651;1941;Sedan;2022-12-20;2020-09-28;Lublin;46;29,00;Female;Rainy;Platinum;19;883,31;PRAWDA;PRAWDA;-813;FA£SZ;Returning;5;FA£SZ;Other
80311;1673;SUV;2022-11-25;2021-03-19;£ódŸ;97;62,00;Female;Snowy;Platinum;16;1552,8;FA£SZ;PRAWDA;-616;FA£SZ;VIP;3;PRAWDA;Business
44419;1246;SUV;2024-04-06;2023-05-06;Katowice;63;43,00;Female;Sunny;Platinum;15;949,95;FA£SZ;FA£SZ;-336;PRAWDA;New;4;FA£SZ;Business
30072;1387;SUV;2021-11-19;2023-10-18;Poznañ;46;43,00;Female;Rainy;Platinum;0;0;FA£SZ;PRAWDA;698;FA£SZ;Returning;7;FA£SZ;Other
16654;1570;Hatchback;2021-12-30;2020-09-30;Wroc³aw;40;22,00;Male;Sunny;Platinum;26;1051,18;FA£SZ;PRAWDA;-456;FA£SZ;New;6;PRAWDA;Business
98793;1870;Convertible;2020-05-21;2023-11-24;Wroc³aw;94;46,00;Male;Cloudy;Gold;1;94,16;FA£SZ;PRAWDA;1282;FA£SZ;New;1;FA£SZ;Business
70468;1071;Sedan;2024-05-17;2021-06-20;Kraków;51;51,00;Male;Snowy;Platinum;29;1472,91;PRAWDA;PRAWDA;-1062;FA£SZ;New;9;FA£SZ;Other
77056;1057;Hatchback;2021-08-28;2024-04-29;Warszawa;72;41,00;Female;Sunny;None;8;575,36;PRAWDA;FA£SZ;975;PRAWDA;New;5;FA£SZ;Other
67377;1660;Hatchback;2024-02-27;2024-03-13;Warszawa;47;39,00;Male;Snowy;Gold;5;235,3;PRAWDA;PRAWDA;15;FA£SZ;VIP;1;FA£SZ;Leisure
59940;1368;Truck;2023-03-04;2020-09-07;Bydgoszcz;60;31,00;Female;Rainy;Silver;14;833,42;FA£SZ;FA£SZ;-908;PRAWDA;Returning;2;FA£SZ;Leisure
53422;1472;Sedan;2021-06-24;2020-06-10;Bydgoszcz;39;68,00;Female;Cloudy;Silver;12;471,24;PRAWDA;PRAWDA;-379;FA£SZ;Returning;0;FA£SZ;Other
39506;1834;Truck;2023-05-11;2023-01-16;Katowice;69;67,00;Male;Cloudy;Silver;10;693;PRAWDA;PRAWDA;-115;FA£SZ;VIP;1;PRAWDA;Business
22446;1510;Convertible;2023-12-27;2022-09-05;£ódŸ;32;41,00;Male;Rainy;Gold;14;445,48;PRAWDA;PRAWDA;-478;FA£SZ;VIP;7;FA£SZ;Other
21543;1060;Truck;2024-03-19;2024-02-23;Bydgoszcz;95;56,00;Male;Snowy;Platinum;9;853,38;PRAWDA;PRAWDA;-25;FA£SZ;Returning;3;FA£SZ;Business
32152;1522;Hatchback;2021-09-23;2024-06-25;Wroc³aw;38;38,00;Male;Cloudy;None;28;1071,84;FA£SZ;PRAWDA;1006;FA£SZ;Returning;8;PRAWDA;Other
94363;1563;Convertible;2023-10-22;2023-01-25;£ódŸ;69;63,00;Male;Sunny;Platinum;11;754,71;PRAWDA;FA£SZ;-270;PRAWDA;VIP;5;FA£SZ;Leisure
94414;1866;Truck;2023-04-08;2024-07-16;Lublin;42;67,00;Male;Cloudy;Platinum;3;126,63;PRAWDA;FA£SZ;465;PRAWDA;Returning;2;PRAWDA;Other
92206;1728;Truck;2022-07-27;2022-03-13;Kraków;38;27,00;Male;Snowy;Platinum;7;267,89;PRAWDA;PRAWDA;-136;FA£SZ;New;0;FA£SZ;Leisure
59152;1256;Sedan;2021-12-06;2024-05-18;£ódŸ;95;67,00;Male;Rainy;Silver;6;569,7;FA£SZ;PRAWDA;894;FA£SZ;New;0;FA£SZ;Other
45063;1070;Sedan;2021-01-10;2021-02-01;Poznañ;72;55,00;Female;Snowy;Platinum;20;1435,4;FA£SZ;FA£SZ;22;PRAWDA;Returning;5;PRAWDA;Leisure
90073;1781;Truck;2024-05-22;2022-08-31;Lublin;47;36,00;Female;Cloudy;None;5;233,7;PRAWDA;PRAWDA;-630;FA£SZ;VIP;8;FA£SZ;Leisure
76896;1742;Truck;2023-12-08;2024-01-04;Poznañ;38;49,00;Female;Sunny;None;8;303,76;PRAWDA;PRAWDA;27;FA£SZ;New;2;PRAWDA;Business
92426;1025;Sedan;2023-07-12;2021-12-26;Gdañsk;50;56,00;Male;Snowy;Silver;22;1101,98;PRAWDA;PRAWDA;-563;FA£SZ;VIP;1;PRAWDA;Leisure
61552;1091;Truck;2022-04-26;2024-04-13;Wroc³aw;33;20,00;Female;Sunny;Platinum;17;556,75;FA£SZ;PRAWDA;718;FA£SZ;New;3;PRAWDA;Business
66066;1303;Sedan;2022-09-09;2022-03-10;Lublin;52;45,00;Male;Cloudy;Gold;12;618,96;FA£SZ;PRAWDA;-183;FA£SZ;Returning;2;PRAWDA;Business
12377;1325;Truck;2020-09-24;2021-06-08;Warszawa;54;53,00;Male;Sunny;None;18;965,52;FA£SZ;PRAWDA;257;FA£SZ;Returning;1;FA£SZ;Other
24411;1493;Hatchback;2020-10-30;2021-12-02;Bydgoszcz;50;49,00;Male;Cloudy;Gold;16;804,64;FA£SZ;PRAWDA;398;FA£SZ;New;5;PRAWDA;Other
84107;1617;Truck;2021-04-12;2022-03-30;Poznañ;70;58,00;Female;Rainy;Gold;14;975,66;FA£SZ;PRAWDA;352;FA£SZ;Returning;1;FA£SZ;Business
90215;1023;Sedan;2021-12-04;2023-11-26;Katowice;40;20,00;Female;Cloudy;None;28;1127;PRAWDA;FA£SZ;722;PRAWDA;New;0;FA£SZ;Other
86303;1947;Truck;2024-03-17;2024-01-25;Kraków;50;68,00;Female;Cloudy;Platinum;25;1254,25;PRAWDA;FA£SZ;-52;PRAWDA;VIP;0;FA£SZ;Leisure
84930;1438;Sedan;2024-07-15;2024-01-26;Warszawa;30;57,00;Female;Rainy;Gold;10;304,6;PRAWDA;PRAWDA;-171;FA£SZ;New;4;FA£SZ;Leisure
15313;1280;Convertible;2021-07-12;2020-09-14;Wroc³aw;74;52,00;Female;Snowy;None;16;1182,72;FA£SZ;PRAWDA;-301;FA£SZ;New;7;FA£SZ;Leisure
86812;1461;Truck;2020-07-01;2022-10-10;Szczecin;93;33,00;Female;Cloudy;Gold;26;2416,7;FA£SZ;PRAWDA;831;FA£SZ;VIP;0;FA£SZ;Business
30388;1789;SUV;2023-11-29;2021-10-13;Wroc³aw;93;31,00;Male;Sunny;Platinum;19;1764,53;PRAWDA;PRAWDA;-777;FA£SZ;VIP;0;PRAWDA;Business
23863;1525;Hatchback;2021-07-30;2020-01-05;£ódŸ;95;38,00;Female;Sunny;None;12;1143,6;PRAWDA;PRAWDA;-572;FA£SZ;New;1;FA£SZ;Leisure
80120;1066;Convertible;2024-06-23;2021-08-31;Bydgoszcz;32;34,00;Male;Cloudy;None;10;315,1;FA£SZ;FA£SZ;-1027;PRAWDA;VIP;7;FA£SZ;Other
21647;1504;SUV;2024-02-02;2020-12-16;Lublin;67;59,00;Female;Rainy;None;22;1472,24;PRAWDA;PRAWDA;-1143;FA£SZ;Returning;2;FA£SZ;Business
76794;1681;Convertible;2021-02-06;2020-02-20;£ódŸ;75;30,00;Male;Rainy;Gold;3;225,96;PRAWDA;FA£SZ;-352;PRAWDA;VIP;7;FA£SZ;Business
18361;1641;SUV;2020-03-21;2022-05-22;Lublin;92;24,00;Male;Snowy;Silver;25;2308,5;PRAWDA;FA£SZ;792;PRAWDA;VIP;5;FA£SZ;Business
28002;1058;Convertible;2022-01-09;2023-12-29;£ódŸ;73;50,00;Male;Snowy;Gold;28;2047,36;FA£SZ;FA£SZ;719;PRAWDA;VIP;2;PRAWDA;Other
23114;1564;Convertible;2021-08-03;2020-07-26;Bydgoszcz;53;28,00;Female;Cloudy;Gold;6;318,24;PRAWDA;PRAWDA;-373;FA£SZ;New;5;PRAWDA;Other
47556;1896;Hatchback;2021-09-04;2020-06-07;Katowice;40;61,00;Male;Cloudy;Gold;3;121,17;FA£SZ;FA£SZ;-454;PRAWDA;VIP;3;FA£SZ;Other
46140;1441;Hatchback;2020-04-08;2021-04-07;Kraków;32;51,00;Male;Sunny;Silver;27;869,4;PRAWDA;PRAWDA;364;FA£SZ;Returning;3;FA£SZ;Business
81496;1894;Sedan;2022-11-23;2024-01-11;Wroc³aw;79;24,00;Female;Cloudy;Gold;24;1894,32;FA£SZ;PRAWDA;414;FA£SZ;Returning;9;FA£SZ;Business
19167;1526;Convertible;2022-12-21;2021-06-30;Gdañsk;81;54,00;Female;Cloudy;None;12;975,36;PRAWDA;PRAWDA;-539;FA£SZ;New;0;PRAWDA;Other
48137;1356;Sedan;2024-02-03;2023-06-19;Poznañ;91;38,00;Female;Cloudy;Gold;25;2267,25;PRAWDA;FA£SZ;-229;PRAWDA;Returning;5;FA£SZ;Other
86611;1135;Convertible;2022-08-20;2022-11-02;Kraków;94;25,00;Male;Cloudy;Gold;0;0;PRAWDA;FA£SZ;74;PRAWDA;Returning;4;FA£SZ;Other
80271;1816;Truck;2022-10-19;2020-12-13;Poznañ;40;36,00;Male;Rainy;Platinum;27;1073,52;FA£SZ;PRAWDA;-675;FA£SZ;VIP;2;FA£SZ;Business
33444;1073;Truck;2022-11-09;2022-11-24;Warszawa;76;56,00;Female;Cloudy;Gold;6;457,86;PRAWDA;PRAWDA;15;FA£SZ;VIP;6;FA£SZ;Other
68514;1108;Sedan;2022-09-30;2022-04-19;Bydgoszcz;87;37,00;Female;Sunny;Silver;12;1042,56;PRAWDA;PRAWDA;-164;FA£SZ;VIP;8;FA£SZ;Other
78248;1561;SUV;2020-09-22;2023-02-17;Wroc³aw;69;22,00;Female;Sunny;Gold;0;0;FA£SZ;PRAWDA;878;FA£SZ;VIP;3;FA£SZ;Other
74209;1516;SUV;2022-07-28;2020-01-21;Kraków;83;46,00;Male;Snowy;Gold;25;2081,75;FA£SZ;PRAWDA;-919;FA£SZ;New;9;FA£SZ;Business
67301;1016;Truck;2023-06-12;2022-07-21;Warszawa;77;58,00;Female;Cloudy;Silver;17;1314,95;FA£SZ;PRAWDA;-326;FA£SZ;VIP;8;FA£SZ;Other
63358;1144;Truck;2020-08-17;2024-02-13;Bydgoszcz;74;49,00;Female;Snowy;None;0;0;PRAWDA;PRAWDA;1275;FA£SZ;Returning;5;FA£SZ;Other
99207;1249;Convertible;2024-03-02;2023-05-26;Warszawa;97;35,00;Male;Rainy;Gold;4;386,68;FA£SZ;FA£SZ;-281;PRAWDA;VIP;0;PRAWDA;Other
34324;1831;Convertible;2022-09-15;2022-02-16;Kraków;84;18,00;Female;Rainy;Gold;27;2277,18;FA£SZ;PRAWDA;-211;FA£SZ;Returning;2;FA£SZ;Other
52380;1912;SUV;2022-12-25;2023-09-20;Wroc³aw;84;38,00;Female;Rainy;None;4;336,28;FA£SZ;FA£SZ;269;PRAWDA;VIP;3;FA£SZ;Other
96240;1451;Hatchback;2023-09-01;2020-09-20;Katowice;97;61,00;Male;Cloudy;None;0;0;PRAWDA;PRAWDA;-1076;FA£SZ;VIP;3;PRAWDA;Business
73806;1872;SUV;2020-10-19;2022-03-23;Szczecin;48;26,00;Male;Cloudy;Platinum;7;337,68;PRAWDA;PRAWDA;520;FA£SZ;New;3;FA£SZ;Other
14561;1182;Truck;2021-01-08;2023-03-01;Warszawa;53;44,00;Male;Sunny;None;24;1267,2;PRAWDA;PRAWDA;782;FA£SZ;Returning;5;FA£SZ;Business
62357;1258;SUV;2020-02-19;2020-06-08;Kraków;42;20,00;Female;Sunny;Silver;15;624,3;FA£SZ;PRAWDA;110;FA£SZ;New;0;PRAWDA;Business
75383;1544;Truck;2021-04-21;2022-07-06;Gdañsk;38;54,00;Male;Cloudy;None;29;1088,66;PRAWDA;PRAWDA;441;FA£SZ;VIP;0;FA£SZ;Leisure
32129;1697;Convertible;2024-07-13;2020-09-02;Kraków;41;39,00;Male;Cloudy;None;18;746,82;PRAWDA;FA£SZ;-1410;PRAWDA;Returning;7;PRAWDA;Other
46593;1326;Hatchback;2023-02-14;2021-08-25;Wroc³aw;54;40,00;Female;Snowy;None;9;484,56;FA£SZ;PRAWDA;-538;FA£SZ;New;1;PRAWDA;Other
69972;1981;Hatchback;2022-01-21;2020-01-29;Poznañ;72;20,00;Female;Cloudy;Platinum;28;2013,48;PRAWDA;PRAWDA;-723;FA£SZ;VIP;3;PRAWDA;Business
23678;1668;Truck;2020-03-16;2021-11-25;Katowice;80;21,00;Male;Sunny;None;17;1355,41;FA£SZ;PRAWDA;619;FA£SZ;New;5;FA£SZ;Business
46146;1790;Hatchback;2020-09-02;2021-12-12;Katowice;82;31,00;Male;Rainy;None;20;1635,6;PRAWDA;PRAWDA;466;FA£SZ;Returning;8;FA£SZ;Leisure
81442;1667;Truck;2020-11-16;2021-12-11;Szczecin;82;45,00;Female;Sunny;Gold;13;1068,34;PRAWDA;PRAWDA;390;FA£SZ;Returning;6;FA£SZ;Leisure
85288;1889;Convertible;2022-08-12;2022-12-30;Warszawa;41;40,00;Male;Rainy;Platinum;2;81,48;FA£SZ;PRAWDA;140;FA£SZ;New;8;FA£SZ;Leisure
52223;1177;SUV;2023-08-16;2022-08-05;Bydgoszcz;49;23,00;Male;Sunny;Platinum;23;1126,77;PRAWDA;PRAWDA;-376;FA£SZ;VIP;9;FA£SZ;Leisure
84065;1894;Convertible;2023-04-08;2023-07-07;Poznañ;44;64,00;Female;Cloudy;None;16;705,44;FA£SZ;FA£SZ;90;PRAWDA;VIP;5;FA£SZ;Business
93832;1772;Convertible;2022-06-22;2020-05-24;Poznañ;58;29,00;Male;Snowy;None;16;927,36;FA£SZ;PRAWDA;-759;FA£SZ;Returning;9;FA£SZ;Other
89650;1772;SUV;2022-09-27;2023-05-28;Wroc³aw;83;61,00;Male;Sunny;Gold;22;1819,18;FA£SZ;PRAWDA;243;FA£SZ;Returning;1;FA£SZ;Leisure
58407;1991;Hatchback;2024-01-22;2020-07-03;Warszawa;63;68,00;Male;Sunny;Silver;23;1456,13;PRAWDA;PRAWDA;-1298;FA£SZ;VIP;5;FA£SZ;Business
48419;1962;Truck;2020-07-03;2022-09-04;Gdañsk;97;39,00;Female;Sunny;Gold;15;1462,35;FA£SZ;PRAWDA;793;FA£SZ;New;1;PRAWDA;Leisure
86357;1217;Convertible;2022-01-02;2023-07-01;Kraków;88;47,00;Male;Snowy;Silver;1;87,85;FA£SZ;FA£SZ;545;PRAWDA;Returning;8;PRAWDA;Leisure
63009;1734;Convertible;2022-04-28;2021-03-09;Poznañ;43;60,00;Female;Rainy;None;14;606,62;PRAWDA;PRAWDA;-415;FA£SZ;Returning;9;FA£SZ;Leisure
27038;1331;Truck;2022-10-22;2020-05-29;Lublin;70;32,00;Female;Rainy;Platinum;19;1334,56;FA£SZ;FA£SZ;-876;PRAWDA;VIP;6;FA£SZ;Other
68654;1714;SUV;2023-07-09;2021-02-27;Warszawa;73;30,00;Male;Rainy;Silver;22;1604,24;PRAWDA;FA£SZ;-862;PRAWDA;Returning;6;FA£SZ;Other
39064;1194;Truck;2022-10-11;2022-11-16;Bydgoszcz;44;59,00;Female;Snowy;None;15;654,6;PRAWDA;PRAWDA;36;FA£SZ;Returning;0;PRAWDA;Business
54267;1331;Truck;2020-06-23;2022-12-30;£ódŸ;42;57,00;Female;Rainy;Gold;12;505,08;PRAWDA;PRAWDA;920;FA£SZ;Returning;5;PRAWDA;Other
15699;1588;Convertible;2020-09-12;2020-03-01;Lublin;55;34,00;Female;Sunny;None;15;820,95;PRAWDA;FA£SZ;-195;PRAWDA;VIP;6;PRAWDA;Business
35445;1468;Truck;2020-08-29;2020-10-30;Katowice;65;62,00;Female;Sunny;Platinum;12;776,16;FA£SZ;FA£SZ;62;PRAWDA;VIP;4;PRAWDA;Other
